cgd1_10-RA-p1	0	0	0
cgd1_100-RA-p1	0	0	0
cgd1_1000-RA-p1	0	0	0
cgd1_1010-RA-p1	5.572768101	0	12.70333891
cgd1_1040-RA-p1	0	7.205621731	0
cgd1_1050-RA-p1	0	0	0
cgd1_1060-RA-p1	0	0	0
cgd1_1070-RA-p1	0	0	0
cgd1_1080-RA-p1	0	0	0
cgd1_1090-RA-p1	2.78638405	2.40187391	3.175834728
cgd1_110-RA-p1	0	0	0
cgd1_1100-RA-p1	0	2.40187391	0
cgd1_1110-RA-p1	0	0	0
cgd1_1120-RA-p1	2.78638405	4.803747821	3.175834728
cgd1_1130-RA-p1	2.78638405	0	0
cgd1_1140-RA-p1	0	0	0
cgd1_1150-RA-p1	2.78638405	2.40187391	0
cgd1_1160-RA-p1	8.359152151	4.803747821	0
cgd1_1170-RA-p1	5.572768101	4.803747821	3.175834728
cgd1_1180-RA-p1	0	2.40187391	0
cgd1_1190-RA-p1	0	0	0
cgd1_1200-RA-p1	0	0	0
cgd1_1210-RA-p1	0	0	0
cgd1_1220-RA-p1	0	2.40187391	0
cgd1_1230-RA-p1	0	0	3.175834728
cgd1_1240-RA-p1	0	0	0
cgd1_1250-RA-p1	0	7.205621731	0
cgd1_1270-RA-p1	11.1455362	7.205621731	0
cgd1_1290-RA-p1	2.78638405	0	0
cgd1_130-RA-p1	0	2.40187391	3.175834728
cgd1_1300-RA-p1	0	0	0
cgd1_1310-RA-p1	0	0	3.175834728
cgd1_1320-RA-p1	0	0	0
cgd1_1330-RA-p1	0	0	3.175834728
cgd1_1350-RA-p1	0	4.803747821	0
cgd1_1360-RA-p1	0	0	0
cgd1_1370-RA-p1	0	0	0
cgd1_1380-RA-p1	0	4.803747821	6.351669456
cgd1_1390-RA-p1	0	2.40187391	0
cgd1_140-RA-p1	0	2.40187391	0
cgd1_1400-RA-p1	2.78638405	2.40187391	0
cgd1_1420-RA-p1	0	0	0
cgd1_1430-RA-p1	0	0	0
cgd1_1440-RA-p1	0	0	0
cgd1_1450-RA-p1	0	0	0
cgd1_1460-RA-p1	0	0	0
cgd1_1470-RA-p1	2.78638405	0	0
cgd1_1480-RA-p1	2.78638405	2.40187391	3.175834728
cgd1_1490-RA-p1	0	0	0
cgd1_150-RA-p1	0	0	3.175834728
cgd1_1500-RA-p1	0	0	0
cgd1_1510-RA-p1	2.78638405	0	0
cgd1_1520-RA-p1	5.572768101	2.40187391	9.527504184
cgd1_1530-RA-p1	0	0	0
cgd1_1540-RA-p1	2.78638405	2.40187391	0
cgd1_1550-RA-p1	0	0	3.175834728
cgd1_1560-RA-p1	5.572768101	2.40187391	0
cgd1_1570-RA-p1	0	2.40187391	3.175834728
cgd1_1580-RA-p1	8.359152151	2.40187391	9.527504184
cgd1_160-RA-p1	0	0	0
cgd1_1600-RA-p1	2.78638405	4.803747821	3.175834728
cgd1_1610-RA-p1	2.78638405	0	0
cgd1_1620-RA-p1	0	0	0
cgd1_1630-RA-p1	0	0	0
cgd1_1640-RA-p1	0	0	3.175834728
cgd1_1660-RA-p1	16.7183043	0	9.527504184
cgd1_1670-RA-p1	0	2.40187391	0
cgd1_1690-RA-p1	5.572768101	9.607495641	0
cgd1_170-RA-p1	0	0	0
cgd1_1700-RA-p1	2.78638405	2.40187391	3.175834728
cgd1_1720-RA-p1	2.78638405	0	0
cgd1_1730-RA-p1	0	0	0
cgd1_1740-RA-p1	0	0	3.175834728
cgd1_1760-RA-p1	0	0	0
cgd1_1770-RA-p1	0	0	0
cgd1_1780-RA-p1	0	0	0
cgd1_1790-RA-p1	0	0	0
cgd1_180-RA-p1	0	0	0
cgd1_1800-RA-p1	0	0	0
cgd1_1810-RA-p1	0	0	0
cgd1_1830-RA-p1	0	0	0
cgd1_1840-RA-p1	0	2.40187391	3.175834728
cgd1_1850-RA-p1	0	0	0
cgd1_1860-RA-p1	0	0	0
cgd1_1870-RA-p1	0	2.40187391	0
cgd1_1880-RA-p1	0	2.40187391	0
cgd1_1890-RA-p1	2.78638405	0	0
cgd1_190-RA-p1	0	0	0
cgd1_1900-RA-p1	0	0	0
cgd1_1910-RA-p1	0	0	0
cgd1_1920-RA-p1	0	4.803747821	3.175834728
cgd1_1940-RA-p1	0	2.40187391	0
cgd1_1950-RA-p1	0	0	0
cgd1_1970-RA-p1	0	0	6.351669456
cgd1_1980-RA-p1	0	0	0
cgd1_1990-RA-p1	0	0	3.175834728
cgd1_20-RA-p1	0	0	0
cgd1_200-RA-p1	2.78638405	0	0
cgd1_2000-RA-p1	2.78638405	0	0
cgd1_2010-RA-p1	0	2.40187391	0
cgd1_2030-RA-p1	0	0	3.175834728
cgd1_2040-RA-p1	52.94129696	14.41124346	6.351669456
cgd1_2060-RA-p1	0	0	0
cgd1_2070-RA-p1	0	0	0
cgd1_2080-RA-p1	0	0	0
cgd1_2090-RA-p1	0	2.40187391	0
cgd1_210-RA-p1	0	0	0
cgd1_2100-RA-p1	0	0	0
cgd1_2110-RA-p1	0	0	0
cgd1_2120-RA-p1	0	0	0
cgd1_2130-RA-p1	0	0	0
cgd1_2140-RA-p1	2.78638405	0	3.175834728
cgd1_2160-RA-p1	0	2.40187391	0
cgd1_2170-RA-p1	0	0	0
cgd1_2180-RA-p1	0	0	0
cgd1_2190-RA-p1	0	0	0
cgd1_220-RA-p1	0	0	0
cgd1_2200-RA-p1	0	0	0
